"","eid","sex"
"488731",5887908,0
"488732",5887914,0
"488733",5887927,1
"488734",5887939,1
"488735",5887940,0
"488736",5887953,0
"488737",5887962,0
"488738",5887971,1
"488739",5887986,1
"488740",5887995,0
"488741",5888002,0
"488742",5888015,0
"488743",5888023,0
"488744",5888030,1
"488745",5888041,1
"488746",5888059,0
"488747",5888064,0
"488748",5888077,1
"488749",5888088,1
"488750",5888096,0
"488751",5888100,1
"488752",5888113,1
"488753",5888125,1
"488754",5888132,1
"488755",5888148,0
"488756",5888154,1
"488757",5888169,1
"488758",5888176,1
"488759",5888181,0
"488760",5888197,0
"488761",5888204,1
"488762",5888216,0
"488763",5888229,1
"488764",5888231,0
"488765",5888247,1
"488766",5888250,0
"488767",5888265,0
"488768",5888273,0
"488769",5888282,1
"488770",5888298,1
"488771",5888309,0
"488772",5888317,1
"488773",5888324,1
"488774",5888338,1
"488775",5888346,1
"488776",5888352,0
"488777",5888363,0
"488778",5888375,0
"488779",5888380,0
"488780",5888391,1
"488781",5888407,0
"488782",5888410,0
"488783",5888428,0
"488784",5888435,0
"488785",5888444,1
"488786",5888456,0
"488787",5888461,0
"488788",5888472,0
"488789",5888483,0
"488790",5888499,0
"488791",5888503,0
"488792",5888511,1
"488793",5888522,0
"488794",5888536,0
"488795",5888545,0
"488796",5888558,1
"488797",5888567,0
"488798",5888574,1
"488799",5888589,0
"488800",5888590,1
"488801",5888605,1
"488802",5888618,1
"488803",5888620,0
"488804",5888637,1
"488805",5888643,1
"488806",5888651,1
"488807",5888666,0
"488808",5888679,0
"488809",5888684,1
"488810",5888692,0
"488811",5888708,0
"488812",5888714,0
"488813",5888727,1
"488814",5888739,0
"488815",5888740,0
"488816",5888753,0
"488817",5888762,1
"488818",5888771,1
"488819",5888786,1
"488820",5888795,1
"488821",5888806,0
"488822",5888812,1
"488823",5888821,0
"488824",5888833,1
"488825",5888849,1
"488826",5888857,1
"488827",5888868,0
"488828",5888870,1
"488829",5888885,1
"488830",5888894,1
"488831",5888901,0
"488832",5888919,0
"488833",5888926,0
"488834",5888934,1
"488835",5888942,1
"488836",5888955,0
"488837",5888960,0
"488838",5888978,0
"488839",5888987,0
"488840",5888993,1
"488841",5889007,0
"488842",5889010,0
"488843",5889028,1
"488844",5889035,0
"488845",5889044,1
"488846",5889056,1
"488847",5889061,0
"488848",5889072,0
"488849",5889083,1
"488850",5889099,1
"488851",5889105,1
"488852",5889118,1
"488853",5889120,0
"488854",5889137,0
"488855",5889143,0
"488856",5889151,1
"488857",5889166,0
"488858",5889179,1
"488859",5889184,0
"488860",5889192,0
"488861",5889201,0
"488862",5889219,1
"488863",5889226,0
"488864",5889234,1
"488865",5889242,0
"488866",5889255,1
"488867",5889260,0
"488868",5889278,1
"488869",5889287,0
"488870",5889293,0
"488871",5889306,0
"488872",5889312,1
"488873",5889321,1
"488874",5889333,1
"488875",5889349,1
"488876",5889357,0
"488877",5889368,0
"488878",5889370,1
"488879",5889385,0
"488880",5889394,0
"488881",5889402,0
"488882",5889415,0
"488883",5889423,0
"488884",5889430,1
"488885",5889441,0
"488886",5889459,1
"488887",5889464,0
"488888",5889477,1
"488889",5889488,0
"488890",5889496,1
"488891",5889508,1
"488892",5889514,1
"488893",5889527,1
"488894",5889539,0
"488895",5889540,0
"488896",5889553,1
"488897",5889562,0
"488898",5889571,0
"488899",5889586,1
"488900",5889595,0
"488901",5889600,1
"488902",5889613,1
"488903",5889625,0
"488904",5889632,0
"488905",5889648,0
"488906",5889654,1
"488907",5889669,1
"488908",5889676,1
"488909",5889681,1
"488910",5889697,0
"488911",5889703,1
"488912",5889711,0
"488913",5889722,0
"488914",5889736,0
"488915",5889745,0
"488916",5889758,1
"488917",5889767,1
"488918",5889774,1
"488919",5889789,0
"488920",5889790,1
"488921",5889809,0
"488922",5889817,0
"488923",5889824,1
"488924",5889838,1
"488925",5889846,0
"488926",5889852,0
"488927",5889863,0
"488928",5889875,1
"488929",5889880,0
"488930",5889891,0
"488931",5889904,0
"488932",5889916,0
"488933",5889929,1
"488934",5889931,0
"488935",5889947,1
"488936",5889950,0
"488937",5889965,1
"488938",5889973,0
"488939",5889982,1
"488940",5889998,0
"488941",5890001,1
"488942",5890019,1
"488943",5890026,0
"488944",5890034,1
"488945",5890042,0
"488946",5890055,1
"488947",5890060,0
"488948",5890078,1
"488949",5890087,1
"488950",5890093,0
"488951",5890104,0
"488952",5890116,1
"488953",5890129,1
"488954",5890131,1
"488955",5890147,0
"488956",5890150,0
"488957",5890165,0
"488958",5890173,0
"488959",5890182,0
"488960",5890198,0
"488961",5890200,1
"488962",5890213,0
"488963",5890225,1
"488964",5890232,0
"488965",5890248,0
"488966",5890254,1
"488967",5890269,1
"488968",5890276,1
"488969",5890281,0
"488970",5890297,0
"488971",5890305,1
"488972",5890318,0
"488973",5890320,0
"488974",5890337,0
"488975",5890343,0
"488976",5890351,1
"488977",5890366,1
"488978",5890379,0
"488979",5890384,1
"488980",5890392,1
"488981",5890408,0
"488982",5890414,0
"488983",5890427,1
"488984",5890439,1
"488985",5890440,0
"488986",5890453,1
"488987",5890462,0
"488988",5890471,0
"488989",5890486,0
"488990",5890495,1
"488991",5890506,1
"488992",5890512,0
"488993",5890521,0
"488994",5890533,0
"488995",5890549,0
"488996",5890557,1
"488997",5890568,0
"488998",5890570,0
"488999",5890585,0
"489000",5890594,0
"489001",5890609,0
"489002",5890617,0
"489003",5890624,0
"489004",5890638,1
"489005",5890646,1
"489006",5890652,0
"489007",5890663,0
"489008",5890675,0
"489009",5890680,0
"489010",5890691,0
"489011",5890707,0
"489012",5890710,1
"489013",5890728,1
"489014",5890735,1
"489015",5890744,0
"489016",5890756,0
"489017",5890761,0
"489018",5890772,1
"489019",5890783,1
"489020",5890799,1
"489021",5890803,0
"489022",5890811,0
"489023",5890822,1
"489024",5890836,1
"489025",5890845,1
"489026",5890858,1
"489027",5890867,0
"489028",5890874,1
"489029",5890889,0
"489030",5890890,1
"489031",5890902,0
"489032",5890915,0
"489033",5890923,0
"489034",5890930,0
"489035",5890941,0
"489036",5890959,0
"489037",5890964,1
"489038",5890977,0
"489039",5890988,0
"489040",5890996,1
"489041",5891007,1
"489042",5891010,1
"489043",5891028,0
"489044",5891035,1
"489045",5891044,0
"489046",5891056,1
"489047",5891061,1
"489048",5891072,1
"489049",5891083,1
"489050",5891099,0
"489051",5891105,1
"489052",5891118,1
"489053",5891120,0
"489054",5891137,1
"489055",5891143,1
"489056",5891151,0
"489057",5891166,1
"489058",5891179,1
"489059",5891184,0
"489060",5891192,1
"489061",5891201,1
"489062",5891219,1
"489063",5891226,0
"489064",5891234,0
"489065",5891242,0
"489066",5891255,0
"489067",5891260,1
"489068",5891278,1
"489069",5891287,0
"489070",5891293,0
"489071",5891306,1
"489072",5891312,0
"489073",5891321,0
"489074",5891333,0
"489075",5891349,0
"489076",5891357,0
"489077",5891368,0
"489078",5891370,0
"489079",5891385,0
"489080",5891394,1
"489081",5891402,0
"489082",5891415,0
"489083",5891423,0
"489084",5891430,0
"489085",5891441,0
"489086",5891459,0
"489087",5891464,1
"489088",5891477,0
"489089",5891488,1
"489090",5891496,0
"489091",5891508,0
"489092",5891514,0
"489093",5891527,0
"489094",5891539,0
"489095",5891540,0
"489096",5891553,1
"489097",5891562,1
"489098",5891571,0
"489099",5891586,1
"489100",5891595,0
"489101",5891600,0
"489102",5891613,1
"489103",5891625,1
"489104",5891632,1
"489105",5891648,0
"489106",5891654,0
"489107",5891669,0
"489108",5891676,0
"489109",5891681,0
"489110",5891697,1
"489111",5891703,1
"489112",5891711,1
"489113",5891722,0
"489114",5891736,1
"489115",5891745,0
"489116",5891758,1
"489117",5891767,0
"489118",5891774,0
"489119",5891789,0
"489120",5891790,1
"489121",5891809,0
"489122",5891817,0
"489123",5891824,1
"489124",5891838,0
"489125",5891846,1
"489126",5891852,1
"489127",5891863,1
"489128",5891875,0
"489129",5891880,1
"489130",5891891,0
"489131",5891904,0
"489132",5891916,0
"489133",5891929,0
"489134",5891931,1
"489135",5891947,1
"489136",5891950,1
"489137",5891965,1
"489138",5891973,1
"489139",5891982,0
"489140",5891998,1
"489141",5892005,1
"489142",5892018,1
"489143",5892020,1
"489144",5892037,0
"489145",5892043,0
"489146",5892051,0
"489147",5892066,0
"489148",5892079,0
"489149",5892084,0
"489150",5892092,1
"489151",5892107,0
"489152",5892110,0
"489153",5892128,0
"489154",5892135,0
"489155",5892144,0
"489156",5892156,0
"489157",5892161,0
"489158",5892172,1
"489159",5892183,0
"489160",5892199,1
"489161",5892206,0
"489162",5892212,0
"489163",5892221,0
"489164",5892233,1
"489165",5892249,0
"489166",5892257,0
"489167",5892268,0
"489168",5892270,0
"489169",5892285,1
"489170",5892294,0
"489171",5892301,0
"489172",5892319,1
"489173",5892326,0
"489174",5892334,0
"489175",5892342,1
"489176",5892355,1
"489177",5892360,1
"489178",5892378,0
"489179",5892387,0
"489180",5892393,1
"489181",5892409,0
"489182",5892417,0
"489183",5892424,0
"489184",5892438,1
"489185",5892446,1
"489186",5892452,0
"489187",5892463,0
"489188",5892475,1
"489189",5892480,0
"489190",5892491,1
"489191",5892500,0
"489192",5892513,1
"489193",5892525,0
"489194",5892532,1
"489195",5892548,0
"489196",5892554,1
"489197",5892569,0
"489198",5892576,0
"489199",5892581,0
"489200",5892597,0
"489201",5892608,0
"489202",5892614,1
"489203",5892627,1
"489204",5892639,1
"489205",5892640,0
"489206",5892653,1
"489207",5892662,1
"489208",5892671,1
"489209",5892686,0
"489210",5892695,0
"489211",5892704,1
"489212",5892716,0
"489213",5892729,0
"489214",5892731,0
"489215",5892747,1
"489216",5892750,0
"489217",5892765,1
"489218",5892773,0
"489219",5892782,1
"489220",5892798,1
"489221",5892802,0
"489222",5892815,1
"489223",5892823,0
"489224",5892830,0
"489225",5892841,0
"489226",5892859,0
"489227",5892864,0
"489228",5892877,0
"489229",5892888,1
"489230",5892896,1
"489231",5892903,1
"489232",5892911,1
"489233",5892922,0
"489234",5892936,0
"489235",5892945,0
"489236",5892958,0
"489237",5892967,0
"489238",5892974,0
"489239",5892989,0
"489240",5892990,1
"489241",5893009,0
"489242",5893017,0
"489243",5893024,0
"489244",5893038,1
"489245",5893046,1
"489246",5893052,1
"489247",5893063,0
"489248",5893075,0
"489249",5893080,0
"489250",5893091,1
"489251",5893108,0
"489252",5893114,1
"489253",5893127,1
"489254",5893139,1
"489255",5893140,0
"489256",5893153,0
"489257",5893162,1
"489258",5893171,0
"489259",5893186,1
"489260",5893195,0
"489261",5893203,1
"489262",5893211,0
"489263",5893222,1
"489264",5893236,1
"489265",5893245,1
"489266",5893258,0
"489267",5893267,0
"489268",5893274,0
"489269",5893289,1
"489270",5893290,0
"489271",5893302,1
"489272",5893315,0
"489273",5893323,0
"489274",5893330,1
"489275",5893341,1
"489276",5893359,1
"489277",5893364,1
"489278",5893377,1
"489279",5893388,1
"489280",5893396,1
"489281",5893405,0
"489282",5893418,0
"489283",5893420,0
"489284",5893437,1
"489285",5893443,0
"489286",5893451,1
"489287",5893466,0
"489288",5893479,0
"489289",5893484,0
"489290",5893492,0
"489291",5893504,1
"489292",5893516,0
"489293",5893529,1
"489294",5893531,0
"489295",5893547,1
"489296",5893550,1
"489297",5893565,1
"489298",5893573,0
"489299",5893582,0
"489300",5893598,1
"489301",5893607,0
"489302",5893610,0
"489303",5893628,0
"489304",5893635,0
"489305",5893644,0
"489306",5893656,0
"489307",5893661,0
"489308",5893672,1
"489309",5893683,0
"489310",5893699,0
"489311",5893700,0
"489312",5893713,0
"489313",5893725,0
"489314",5893732,0
"489315",5893748,1
"489316",5893754,0
"489317",5893769,1
"489318",5893776,0
"489319",5893781,0
"489320",5893797,1
"489321",5893801,0
"489322",5893819,0
"489323",5893826,1
"489324",5893834,0
"489325",5893842,1
"489326",5893855,0
"489327",5893860,1
"489328",5893878,0
"489329",5893887,0
"489330",5893893,1
"489331",5893906,1
"489332",5893912,1
"489333",5893921,0
"489334",5893933,1
"489335",5893949,0
"489336",5893957,0
"489337",5893968,0
"489338",5893970,1
"489339",5893985,0
"489340",5893994,1
"489341",5894004,0
"489342",5894016,1
"489343",5894029,1
"489344",5894031,1
"489345",5894047,0
"489346",5894050,1
"489347",5894065,1
"489348",5894073,1
"489349",5894082,0
"489350",5894098,0
"489351",5894101,0
"489352",5894119,0
"489353",5894126,0
"489354",5894134,0
"489355",5894142,0
"489356",5894155,0
"489357",5894160,1
"489358",5894178,0
"489359",5894187,0
"489360",5894193,1
"489361",5894205,1
"489362",5894218,0
"489363",5894220,0
"489364",5894237,0
"489365",5894243,1
"489366",5894251,1
"489367",5894266,0
"489368",5894279,0
"489369",5894284,1
"489370",5894292,1
"489371",5894300,0
"489372",5894313,0
"489373",5894325,1
"489374",5894332,1
"489375",5894348,0
"489376",5894354,1
"489377",5894369,0
"489378",5894376,1
"489379",5894381,1
"489380",5894397,0
"489381",5894403,1
"489382",5894411,0
"489383",5894422,0
"489384",5894436,1
"489385",5894445,1
"489386",5894458,1
"489387",5894467,0
"489388",5894474,1
"489389",5894489,1
"489390",5894490,0
"489391",5894509,1
"489392",5894517,1
"489393",5894524,1
"489394",5894538,0
"489395",5894546,1
"489396",5894552,1
"489397",5894563,0
"489398",5894575,0
"489399",5894580,0
"489400",5894591,0
"489401",5894606,1
"489402",5894612,0
"489403",5894621,1
"489404",5894633,1
"489405",5894649,1
"489406",5894657,0
"489407",5894668,0
"489408",5894670,1
"489409",5894685,1
"489410",5894694,1
"489411",5894702,0
"489412",5894715,1
"489413",5894723,0
"489414",5894730,0
"489415",5894741,0
"489416",5894759,1
"489417",5894764,1
"489418",5894777,0
"489419",5894788,0
"489420",5894796,1
"489421",5894808,0
"489422",5894814,1
"489423",5894827,1
"489424",5894839,0
"489425",5894840,1
"489426",5894853,0
"489427",5894862,0
"489428",5894871,0
"489429",5894886,1
"489430",5894895,0
"489431",5894907,0
"489432",5894910,0
"489433",5894928,0
"489434",5894935,1
"489435",5894944,0
"489436",5894956,0
"489437",5894961,1
"489438",5894972,1
"489439",5894983,0
"489440",5894999,1
"489441",5895002,0
"489442",5895015,1
"489443",5895023,0
"489444",5895030,1
"489445",5895041,0
"489446",5895059,0
"489447",5895064,1
"489448",5895077,0
"489449",5895088,1
"489450",5895096,1
"489451",5895100,0
"489452",5895113,0
"489453",5895125,0
"489454",5895132,0
"489455",5895148,1
"489456",5895154,1
"489457",5895169,0
"489458",5895176,0
"489459",5895181,1
"489460",5895197,0
"489461",5895204,0
"489462",5895216,1
"489463",5895229,0
"489464",5895231,0
"489465",5895247,0
"489466",5895250,0
"489467",5895265,0
"489468",5895273,1
"489469",5895282,0
"489470",5895298,1
"489471",5895309,1
"489472",5895317,0
"489473",5895324,0
"489474",5895338,1
"489475",5895346,0
"489476",5895352,1
"489477",5895363,1
"489478",5895375,1
"489479",5895380,0
"489480",5895391,0
"489481",5895407,0
"489482",5895410,1
"489483",5895428,1
"489484",5895435,0
"489485",5895444,1
"489486",5895456,0
"489487",5895461,1
"489488",5895472,1
"489489",5895483,1
"489490",5895499,1
"489491",5895503,0
"489492",5895511,0
"489493",5895522,0
"489494",5895536,0
"489495",5895545,1
"489496",5895558,1
"489497",5895567,0
"489498",5895574,0
"489499",5895589,0
"489500",5895590,1
"489501",5895605,1
"489502",5895618,1
"489503",5895620,1
"489504",5895637,0
"489505",5895643,0
"489506",5895651,1
"489507",5895666,0
"489508",5895679,0
"489509",5895684,1
"489510",5895692,1
"489511",5895708,0
"489512",5895714,0
"489513",5895727,0
"489514",5895739,0
"489515",5895740,0
"489516",5895753,0
"489517",5895762,1
"489518",5895771,0
"489519",5895786,1
"489520",5895795,0
"489521",5895806,0
"489522",5895812,1
"489523",5895821,1
"489524",5895833,1
"489525",5895849,1
"489526",5895857,1
"489527",5895868,1
"489528",5895870,0
"489529",5895885,1
"489530",5895894,0
"489531",5895901,1
"489532",5895919,1
"489533",5895926,1
"489534",5895934,1
"489535",5895942,1
"489536",5895955,1
"489537",5895960,1
"489538",5895978,1
"489539",5895987,0
"489540",5895993,0
"489541",5896008,0
"489542",5896014,0
"489543",5896027,1
"489544",5896039,0
"489545",5896040,1
"489546",5896053,0
"489547",5896062,1
"489548",5896071,0
"489549",5896086,1
"489550",5896095,0
"489551",5896109,0
"489552",5896117,1
"489553",5896124,0
"489554",5896138,1
"489555",5896146,1
"489556",5896152,0
"489557",5896163,1
"489558",5896175,0
"489559",5896180,0
"489560",5896191,0
"489561",5896202,0
"489562",5896215,1
"489563",5896223,1
"489564",5896230,1
"489565",5896241,1
"489566",5896259,0
"489567",5896264,0
"489568",5896277,1
"489569",5896288,0
"489570",5896296,1
"489571",5896303,0
"489572",5896311,1
"489573",5896322,0
"489574",5896336,1
"489575",5896345,0
"489576",5896358,0
"489577",5896367,0
"489578",5896374,1
"489579",5896389,0
"489580",5896390,1
"489581",5896401,0
"489582",5896419,0
"489583",5896426,0
"489584",5896434,1
"489585",5896442,1
"489586",5896455,0
"489587",5896460,1
"489588",5896478,0
"489589",5896487,1
"489590",5896493,0
"489591",5896507,1
"489592",5896510,0
"489593",5896528,1
"489594",5896535,1
"489595",5896544,0
"489596",5896556,0
"489597",5896561,1
"489598",5896572,0
"489599",5896583,0
"489600",5896599,1
"489601",5896604,0
"489602",5896616,0
"489603",5896629,1
"489604",5896631,1
"489605",5896647,1
"489606",5896650,1
"489607",5896665,0
"489608",5896673,0
"489609",5896682,0
"489610",5896698,0
"489611",5896706,0
"489612",5896712,0
"489613",5896721,0
"489614",5896733,0
"489615",5896749,1
"489616",5896757,0
"489617",5896768,0
"489618",5896770,1
"489619",5896785,0
"489620",5896794,1
"489621",5896805,0
"489622",5896818,1
"489623",5896820,0
"489624",5896837,0
"489625",5896843,0
"489626",5896851,0
"489627",5896866,0
"489628",5896879,1
"489629",5896884,0
"489630",5896892,0
"489631",5896900,1
"489632",5896913,0
"489633",5896925,1
"489634",5896932,0
"489635",5896948,1
"489636",5896954,0
"489637",5896969,0
"489638",5896976,1
"489639",5896981,0
"489640",5896997,1
"489641",5897003,0
"489642",5897011,1
"489643",5897022,1
"489644",5897036,1
"489645",5897045,0
"489646",5897058,1
"489647",5897067,0
"489648",5897074,1
"489649",5897089,1
"489650",5897090,1
"489651",5897106,0
"489652",5897112,1
"489653",5897121,0
"489654",5897133,1
"489655",5897149,0
"489656",5897157,0
"489657",5897168,1
"489658",5897170,0
"489659",5897185,1
"489660",5897194,0
"489661",5897207,0
"489662",5897210,0
"489663",5897228,0
"489664",5897235,1
"489665",5897244,0
"489666",5897256,0
"489667",5897261,0
"489668",5897272,0
"489669",5897283,1
"489670",5897299,0
"489671",5897308,0
"489672",5897314,0
"489673",5897327,1
"489674",5897339,0
"489675",5897340,1
"489676",5897353,1
"489677",5897362,0
"489678",5897371,1
"489679",5897386,1
"489680",5897395,0
"489681",5897404,1
"489682",5897416,1
"489683",5897429,1
"489684",5897431,0
"489685",5897447,1
"489686",5897450,0
"489687",5897465,1
"489688",5897473,0
"489689",5897482,1
"489690",5897498,0
"489691",5897502,0
"489692",5897515,1
"489693",5897523,1
"489694",5897530,1
"489695",5897541,1
"489696",5897559,0
"489697",5897564,1
"489698",5897577,0
"489699",5897588,0
"489700",5897596,1
